CandID,Reg_Date,Opportunity type,Success Story,suc_date,Training Session,Training Type,MG_ID,Cos_ID,Loc_ID
DMCABJMW220020,2023/05/04,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220021,2023/05/07,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220022,2023/05/08,Nurturing,NULL,NULL,null,Physical,MG07,CP01,LC01
DMCABJMW220023,2023/05/09,Nurturing,NULL,NULL,null,Physical,NULL,CP01,LC01
DMCABJMW220024,2023/05/10,Nurturing,NULL,NULL,null,Physical,MG07,CP01,LC01
DMCABJMW220025,2023/05/10,Nurturing,NULL,NULL,null,Physical,NULL,CP01,LC01
DMCABJMW220026,2023/05/19,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220027,2023/05/22,Committed to pay,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220028,2023/05/22,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220029,2023/05/22,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220030,2023/05/23,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220031,2023/05/24,Nurturing,NULL,NULL,null,Physical,NULL,CP01,LC01
DMCABJMW220032,2023/05/24,Closed Won,NULL,NULL,null,Physical,NULL,CP01,LC01
DMCABJMW220033,2023/05/25,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220034,2023/05/25,Close Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220035,2023/05/25,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220036,2023/05/26,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220037,2023/05/26,Nurturing,NULL,NULL,null,Physical,NULL,CP01,LC01
DMCABJMW220038,2023/06/01,Part Paid,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220039,2023/06/04,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW220040,2023/06/04,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW220041,2023/06/05,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220042,2023/06/06,Part Paid,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220043,2023/06/06,Nurturing,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW220044,2023/06/06,Committed to Pay,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220045,2023/06/07,Part Paid,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW220046,2023/06/14,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220047,2023/06/14,Committed to Pay,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220048,2023/06/17,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220049,2023/06/19,Part Paid,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW220050,2023/06/28,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220051,2023/07/05,Committed to Pay,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220052,2023/07/06,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220053,2023/07/19,Committed to Pay,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW220054,2023/07/23,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220055,2023/07/23,Committed to Pay,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220056,2023/07/24,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220057,2023/07/25,Nurturing,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW220058,2023/07/25,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220059,2023/07/27,Nurturing,NULL,NULL,null,Physical,MG08,CP01,LC01
DMCABJMW220060,2023/07/29,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220061,2023/07/29,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220062,2023/07/30,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220063,2023/07/30,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220064,2023/07/31,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220065,2023/08/01,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220066,2023/08/01,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220067,2023/08/01,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220068,2023/08/03,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220069,2023/08/09,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220070,2023/08/17,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220071,2023/08/20,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220072,2023/08/23,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220073,2023/08/24,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220074,2023/08/24,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220075,2023/08/25,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220076,2023/08/25,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220077,2023/08/27,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220078,2023/08/28,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220079,2023/08/29,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220080,2023/08/30,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220081,2023/08/30,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220082,2023/08/30,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220083,2023/08/30,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220084,2023/08/30,Closed Won,NULL,NULL,null,Virtual,MG12,CP01,LC01
DMCABJMW220085,2023/09/02,Closed Won,NULL,NULL,null,Physical,NULL,CP01,LC01
DMCABJMW220086,2023/09/04,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220087,2023/09/04,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220088,2023/09/05,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220089,2023/09/05,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220090,2023/09/06,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220091,2023/09/06,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220092,2023/09/20,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220093,2023/09/21,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220094,2023/09/23,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW220095,2023/09/26,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220096,2023/09/26,Closed Lost,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW220097,2023/09/26,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220098,2023/09/26,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW220099,2023/09/28,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200100,2023/09/28,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200101,2023/09/29,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200102,2023/09/29,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200103,2023/09/29,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200104,2023/09/30,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200105,2023/10/01,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200106,2023/10/02,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200107,2023/10/03,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200108,2023/10/04,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200109,2023/10/05,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200110,2023/10/05,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200111,2023/10/06,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200112,2023/10/10,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200113,2023/10/15,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200114,2023/10/17,Closed Lost,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200115,2023/10/17,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200116,2023/10/18,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200117,2023/10/18,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200118,2023/10/19,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200119,2023/10/19,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200120,2023/10/19,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200121,2023/10/19,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200122,2023/10/20,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200123,2023/10/20,Part Paid,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200124,2023/10/20,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200125,2023/10/21,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200126,2023/10/23,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200127,2023/10/24,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200128,2023/10/25,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200129,2023/10/25,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200130,2023/10/26,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200131,2023/10/27,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200132,2023/10/27,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200133,2023/10/27,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200134,2023/10/27,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200135,2023/10/27,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200136,2023/10/28,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200137,2023/10/28,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200138,2023/10/29,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200139,2023/10/29,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200140,2023/10/29,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200141,2023/10/29,Closed Lost,NULL,NULL,null,Physical,NULL,CP01,LC01
DMCABJMW2200142,2023/10/29,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200143,2023/10/29,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200144,2023/10/30,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200145,2023/10/31,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200146,2023/11/01,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200147,2023/11/01,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200148,2023/11/06,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200149,2023/11/15,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200150,2023/11/16,Part Paid,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200151,2023/11/17,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200152,2023/11/17,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200153,2023/11/18,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200154,2023/11/18,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200155,2023/11/19,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200156,2023/11/19,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200157,2023/11/19,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200158,2023/11/20,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200159,2023/11/20,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200160,2023/11/20,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200161,2023/11/21,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200162,2023/11/21,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200163,2023/11/21,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200164,2023/11/22,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200165,2023/11/22,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200166,2023/11/22,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200167,2023/11/22,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200168,2023/11/23,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200169,2023/11/23,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200170,2023/11/23,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200171,2023/11/24,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200172,2023/11/24,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200173,2023/11/26,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200174,2023/11/27,Part Paid,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200175,2023/11/27,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200176,2023/11/27,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200177,2023/11/27,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200178,2023/11/27,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200179,2023/11/27,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200180,2023/11/27,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200181,2023/11/29,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200182,2023/11/29,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200183,2023/12/01,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200184,2023/12/04,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200185,2023/12/06,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200186,2023/12/07,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200187,2023/12/12,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200188,2023/12/18,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200189,2023/12/19,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200190,2023/12/20,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200191,2023/12/21,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200192,2023/12/21,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200193,2023/12/22,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200194,2023/12/23,Part Paid,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200195,2023/12/25,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200196,2023/12/26,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200197,2023/12/28,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200198,2023/12/29,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200199,2023/12/29,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200200,2023/12/29,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200201,2023/12/29,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200202,2023/12/30,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200203,2023/12/30,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200204,2024/01/01,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200205,2024/01/02,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200206,2024/01/03,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200207,2024/01/03,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200208,2024/01/03,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200209,2024/01/03,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200210,2024/01/04,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200211,2024/01/04,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200212,2024/01/05,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200213,2024/01/05,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200214,2024/01/07,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200215,2024/01/07,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200216,2024/01/07,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200217,2024/01/08,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200218,2024/01/08,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200219,2024/01/10,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200220,2024/01/10,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200221,2024/01/14,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200222,2024/01/15,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200223,2024/01/17,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200224,2024/01/18,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200225,2024/01/20,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200226,2024/01/23,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200227,2024/01/24,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200228,2024/01/27,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200229,2024/01/28,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200230,2024/01/30,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200231,2024/01/30,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200232,2024/01/31,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200233,2024/01/31,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200234,2024/02/01,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200235,2024/02/02,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200236,2024/02/04,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200237,2024/02/06,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200238,2024/02/07,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200239,2024/02/08,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200240,2024/02/08,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200241,2024/02/10,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200242,2024/02/14,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200243,2024/02/17,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200244,2024/02/17,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200245,2024/02/17,Closed Lost,NULL,NULL,null,Physical,MG08,CP01,LC01
DMCABJMW2200246,2024/02/18,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200247,2024/02/19,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200248,2024/02/19,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200249,2024/02/19,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200250,2024/02/20,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200251,2024/02/22,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200252,2024/02/22,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200253,2024/02/22,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200254,2024/02/25,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200255,2024/02/26,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200256,2024/02/26,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200257,2024/02/27,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200258,2024/02/27,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200259,2024/02/28,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200260,2024/02/29,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200261,2024/03/01,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200262,2024/03/01,Closed Lost,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200263,2024/03/01,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200264,2024/03/01,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200265,2024/03/02,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200266,2024/03/03,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200267,2024/03/04,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200268,2024/03/05,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200269,2024/03/07,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200270,2024/03/07,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200271,2024/03/10,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200272,2024/03/10,Closed Lost,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200273,2024/03/12,Closed Won,Email,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200274,2024/03/13,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200275,2024/03/13,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200276,2024/03/13,Closed Won,NULL,NULL,null,Virtual,MG02,CP01,LC01
DMCABJMW2200277,2024/03/14,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200278,2024/03/14,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200279,2024/03/16,Part Paid,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200280,2024/03/16,Closed Won,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200281,2024/03/20,Nurturing,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200282,2024/03/22,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200283,2024/03/22,Part Paid,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200284,2024/03/23,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200285,2024/03/23,Closed Won,NULL,NULL,null,Virtual,MG01,CP01,LC01
DMCABJMW2200286,2024/03/23,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200287,2024/03/24,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200288,2024/03/27,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200289,2024/03/28,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200290,2024/03/29,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200291,2024/03/31,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200292,2024/03/31,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200293,2024/04/03,Closed Lost,NULL,NULL,null,Physical,MG02,CP01,LC01
DMCABJMW2200294,2024/04/03,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200295,2024/04/11,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
DMCABJMW2200296,2024/04/23,Closed Won,NULL,NULL,null,Physical,MG01,CP01,LC01
